"","moduleLabel","moduleColor","ensembl_id_TH","ensembl_id","entrez"
"USP49",18,"lightgreen","ENSG00000164663.13","ENSG00000164663",25862
"USP6NL",6,"red","ENSG00000148429.14","ENSG00000148429",9712
"USP7",6,"red","ENSG00000187555.14","ENSG00000187555",7874
"USP8",17,"grey60","ENSG00000138592.13","ENSG00000138592",9101
"USPL1",6,"red","ENSG00000132952.11","ENSG00000132952",10208
"UTP14C",17,"grey60","ENSG00000253797.2","ENSG00000253797",9724
"UTP18",4,"yellow","ENSG00000011260.13","ENSG00000011260",51096
"UTP20",6,"red","ENSG00000120800.4","ENSG00000120800",27340
"UTP23",17,"grey60","ENSG00000147679.11","ENSG00000147679",84294
"UTRN",14,"cyan","ENSG00000152818.18","ENSG00000152818",7402
"UVRAG",6,"red","ENSG00000198382.8","ENSG00000198382",7405
"VAMP3",14,"cyan","ENSG00000049245.12","ENSG00000049245",9341
"VAMP7",17,"grey60","ENSG00000124333.14","ENSG00000124333",6845
"VBP1",4,"yellow","ENSG00000155959.10","ENSG00000155959",7411
"VCAM1",3,"brown","ENSG00000162692.10","ENSG00000162692",7412
"VCPIP1",17,"grey60","ENSG00000175073.7","ENSG00000175073",80124
"VEZF1",17,"grey60","ENSG00000136451.8","ENSG00000136451",7716
"VEZT",6,"red","ENSG00000028203.17","ENSG00000028203",55591
"VHL",6,"red","ENSG00000134086.7","ENSG00000134086",7428
"VKORC1L1",6,"red","ENSG00000196715.5","ENSG00000196715",154807
"VPRBP",6,"red","ENSG00000145041.15","ENSG00000145041",9730
"VPS13A",6,"red","ENSG00000197969.11","ENSG00000197969",23230
"VPS26A",17,"grey60","ENSG00000122958.14","ENSG00000122958",9559
"VPS33A",24,"darkgrey","ENSG00000139719.9","ENSG00000139719",65082
"VPS36",6,"red","ENSG00000136100.12","ENSG00000136100",51028
"VPS41",7,"black","ENSG00000006715.15","ENSG00000006715",27072
"VPS4B",7,"black","ENSG00000119541.9","ENSG00000119541",9525
"VSIG4",3,"brown","ENSG00000155659.14","ENSG00000155659",11326
"VTA1",6,"red","ENSG00000009844.15","ENSG00000009844",51534
"VTI1A",6,"red","ENSG00000151532.13","ENSG00000151532",143187
"VWA9",6,"red","ENSG00000138614.14","ENSG00000138614",81556
"VWF",22,"darkgreen","ENSG00000110799.13","ENSG00000110799",7450
"WAC",17,"grey60","ENSG00000095787.21","ENSG00000095787",51322
"WAS",27,"white","ENSG00000015285.10","ENSG00000015285",7454
"WASH5P",6,"red","ENSG00000282458.1","ENSG00000282458",375690
"WBP11",6,"red","ENSG00000084463.7","ENSG00000084463",51729
"WDFY1",14,"cyan","ENSG00000085449.14","ENSG00000085449",57590
"WDFY2",6,"red","ENSG00000139668.8","ENSG00000139668",115825
"WDFY3",7,"black","ENSG00000163625.15","ENSG00000163625",23001
"WDFY4",3,"brown","ENSG00000128815.17","ENSG00000128815",57705
"WDHD1",4,"yellow","ENSG00000198554.11","ENSG00000198554",11169
"WDPCP",17,"grey60","ENSG00000143951.15","ENSG00000143951",51057
"WDR17",6,"red","ENSG00000150627.15","ENSG00000150627",116966
"WDR20",6,"red","ENSG00000140153.17","ENSG00000140153",91833
"WDR26",7,"black","ENSG00000162923.14","ENSG00000162923",80232
"WDR27",6,"red","ENSG00000184465.15","ENSG00000184465",253769
"WDR3",6,"red","ENSG00000065183.15","ENSG00000065183",10885
"WDR33",18,"lightgreen","ENSG00000136709.11","ENSG00000136709",55339
"WDR36",6,"red","ENSG00000134987.11","ENSG00000134987",134430
"WDR43",6,"red","ENSG00000163811.11","ENSG00000163811",23160
"WDR44",7,"black","ENSG00000131725.13","ENSG00000131725",54521
"WDR47",17,"grey60","ENSG00000085433.15","ENSG00000085433",22911
"WDR5",4,"yellow","ENSG00000196363.9","ENSG00000196363",11091
"WDR5B",6,"red","ENSG00000196981.3","ENSG00000196981",54554
"WDR62",4,"yellow","ENSG00000075702.16","ENSG00000075702",284403
"WDR76",4,"yellow","ENSG00000092470.11","ENSG00000092470",79968
"WDR77",4,"yellow","ENSG00000116455.13","ENSG00000116455",79084
"WDR82",6,"red","ENSG00000164091.11","ENSG00000164091",80335
"WDR89",6,"red","ENSG00000140006.11","ENSG00000140006",112840
"WDTC1",7,"black","ENSG00000142784.15","ENSG00000142784",23038
"WEE1",6,"red","ENSG00000166483.10","ENSG00000166483",7465
"WHSC1",4,"yellow","ENSG00000109685.17","ENSG00000109685",7468
"WHSC1L1",6,"red","ENSG00000147548.16","ENSG00000147548",54904
"WIPF2",17,"grey60","ENSG00000171475.13","ENSG00000171475",147179
"WIZ",6,"red","ENSG00000011451.17","ENSG00000011451",58525
"WNK1",7,"black","ENSG00000060237.16","ENSG00000060237",65125
"WRN",6,"red","ENSG00000165392.9","ENSG00000165392",7486
"WTAP",6,"red","ENSG00000146457.14","ENSG00000146457",9589
"WWP1",17,"grey60","ENSG00000123124.13","ENSG00000123124",11059
"XCL2",13,"salmon","ENSG00000143185.3","ENSG00000143185",6846
"XPC",7,"black","ENSG00000154767.14","ENSG00000154767",7508
"XPO1",18,"lightgreen","ENSG00000082898.16","ENSG00000082898",7514
"XPO4",6,"red","ENSG00000132953.16","ENSG00000132953",64328
"XPOT",6,"red","ENSG00000184575.11","ENSG00000184575",11260
"XPR1",17,"grey60","ENSG00000143324.13","ENSG00000143324",9213
"XRCC2",4,"yellow","ENSG00000196584.2","ENSG00000196584",7516
"XRCC3",4,"yellow","ENSG00000126215.13","ENSG00000126215",7517
"XRCC5",24,"darkgrey","ENSG00000079246.15","ENSG00000079246",7520
"XRCC6",4,"yellow","ENSG00000196419.12","ENSG00000196419",2547
"XRN1",17,"grey60","ENSG00000114127.10","ENSG00000114127",54464
"XRN2",24,"darkgrey","ENSG00000088930.7","ENSG00000088930",22803
"YAP1",14,"cyan","ENSG00000137693.13","ENSG00000137693",10413
"YEATS2",18,"lightgreen","ENSG00000163872.15","ENSG00000163872",55689
"YEATS4",4,"yellow","ENSG00000127337.6","ENSG00000127337",8089
"YIPF5",7,"black","ENSG00000145817.16","ENSG00000145817",81555
"YIPF6",7,"black","ENSG00000181704.11","ENSG00000181704",286451
"YLPM1",6,"red","ENSG00000119596.17","ENSG00000119596",56252
"YOD1",6,"red","ENSG00000180667.10","ENSG00000180667",55432
"YTHDC1",6,"red","ENSG00000083896.12","ENSG00000083896",91746
"YTHDC2",6,"red","ENSG00000047188.15","ENSG00000047188",64848
"YTHDF1",6,"red","ENSG00000149658.17","ENSG00000149658",54915
"YTHDF2",4,"yellow","ENSG00000198492.14","ENSG00000198492",51441
"YTHDF3",17,"grey60","ENSG00000185728.16","ENSG00000185728",253943
"YWHAB",17,"grey60","ENSG00000166913.12","ENSG00000166913",7529
"YWHAG",17,"grey60","ENSG00000170027.6","ENSG00000170027",7532
"YWHAQ",6,"red","ENSG00000134308.13","ENSG00000134308",10971
"YWHAZ",17,"grey60","ENSG00000164924.17","ENSG00000164924",7534
"YY1",6,"red","ENSG00000100811.10","ENSG00000100811",7528
"ZBED4",6,"red","ENSG00000100426.6","ENSG00000100426",9889
"ZBED5",6,"red","ENSG00000236287.7","ENSG00000236287",58486
"ZBED6",17,"grey60","ENSG00000257315.1","ENSG00000257315",100381270
"ZBP1",3,"brown","ENSG00000124256.14","ENSG00000124256",81030
"ZBTB1",6,"red","ENSG00000126804.13","ENSG00000126804",22890
"ZBTB10",17,"grey60","ENSG00000205189.11","ENSG00000205189",65986
"ZBTB11",6,"red","ENSG00000066422.4","ENSG00000066422",27107
"ZBTB14",6,"red","ENSG00000198081.10","ENSG00000198081",7541
"ZBTB2",6,"red","ENSG00000181472.4","ENSG00000181472",57621
"ZBTB21",17,"grey60","ENSG00000173276.13","ENSG00000173276",49854
"ZBTB24",6,"red","ENSG00000112365.4","ENSG00000112365",9841
"ZBTB25",6,"red","ENSG00000089775.11","ENSG00000089775",7597
"ZBTB26",6,"red","ENSG00000171448.8","ENSG00000171448",57684
"ZBTB33",17,"grey60","ENSG00000177485.6","ENSG00000177485",10009
"ZBTB34",17,"grey60","ENSG00000177125.5","ENSG00000177125",403341
"ZBTB37",6,"red","ENSG00000185278.14","ENSG00000185278",84614
"ZBTB38",7,"black","ENSG00000177311.10","ENSG00000177311",253461
"ZBTB39",6,"red","ENSG00000166860.2","ENSG00000166860",9880
"ZBTB40",6,"red","ENSG00000184677.16","ENSG00000184677",9923
"ZBTB41",6,"red","ENSG00000177888.7","ENSG00000177888",360023
"ZBTB44",17,"grey60","ENSG00000196323.11","ENSG00000196323",29068
"ZBTB5",6,"red","ENSG00000168795.4","ENSG00000168795",9925
"ZBTB6",6,"red","ENSG00000186130.4","ENSG00000186130",10773
"ZC3H10",6,"red","ENSG00000135482.6","ENSG00000135482",84872
"ZC3H11A",6,"red","ENSG00000058673.15","ENSG00000058673",9877
"ZC3H13",17,"grey60","ENSG00000123200.16","ENSG00000123200",23091
"ZC3H15",6,"red","ENSG00000065548.17","ENSG00000065548",55854
"ZC3H7B",7,"black","ENSG00000100403.11","ENSG00000100403",23264
"ZC3HAV1L",17,"grey60","ENSG00000146858.7","ENSG00000146858",92092
"ZCCHC14",6,"red","ENSG00000140948.11","ENSG00000140948",23174
"ZCCHC4",6,"red","ENSG00000168228.14","ENSG00000168228",29063
"ZCCHC8",6,"red","ENSG00000033030.13","ENSG00000033030",55596
"ZDHHC17",6,"red","ENSG00000186908.14","ENSG00000186908",23390
"ZDHHC20",17,"grey60","ENSG00000180776.15","ENSG00000180776",253832
"ZDHHC21",6,"red","ENSG00000175893.11","ENSG00000175893",340481
"ZDHHC5",7,"black","ENSG00000156599.10","ENSG00000156599",25921
"ZDHHC7",14,"cyan","ENSG00000153786.12","ENSG00000153786",55625
"ZER1",7,"black","ENSG00000160445.10","ENSG00000160445",10444
"ZFAND3",7,"black","ENSG00000156639.11","ENSG00000156639",60685
"ZFAND4",6,"red","ENSG00000172671.19","ENSG00000172671",93550
"ZFC3H1",6,"red","ENSG00000133858.15","ENSG00000133858",196441
"ZFP1",6,"red","ENSG00000184517.11","ENSG00000184517",162239
"ZFP14",6,"red","ENSG00000142065.13","ENSG00000142065",57677
"ZFP3",6,"red","ENSG00000180787.5","ENSG00000180787",124961
"ZFP41",6,"red","ENSG00000181638.17","ENSG00000181638",286128
"ZFP64",17,"grey60","ENSG00000020256.19","ENSG00000020256",55734
"ZFP69B",6,"red","ENSG00000187801.14","ENSG00000187801",65243
"ZFP82",6,"red","ENSG00000181007.8","ENSG00000181007",284406
"ZFP90",6,"red","ENSG00000184939.15","ENSG00000184939",146198
"ZFP91",17,"grey60","ENSG00000186660.14","ENSG00000186660",80829
"ZFR",17,"grey60","ENSG00000056097.15","ENSG00000056097",51663
"ZFX",6,"red","ENSG00000005889.15","ENSG00000005889",7543
"ZFYVE1",7,"black","ENSG00000165861.13","ENSG00000165861",53349
"ZFYVE26",7,"black","ENSG00000072121.15","ENSG00000072121",23503
"ZFYVE9",7,"black","ENSG00000157077.14","ENSG00000157077",9372
"ZHX1",17,"grey60","ENSG00000165156.14","ENSG00000165156",11244
"ZIK1",28,"skyblue","ENSG00000171649.11","ENSG00000171649",284307
"ZKSCAN1",6,"red","ENSG00000106261.16","ENSG00000106261",7586
"ZKSCAN2",6,"red","ENSG00000155592.15","ENSG00000155592",342357
"ZKSCAN3",6,"red","ENSG00000189298.13","ENSG00000189298",80317
"ZKSCAN4",6,"red","ENSG00000187626.8","ENSG00000187626",387032
"ZKSCAN5",6,"red","ENSG00000196652.11","ENSG00000196652",23660
"ZKSCAN7",6,"red","ENSG00000196345.12","ENSG00000196345",55888
"ZKSCAN8",6,"red","ENSG00000198315.10","ENSG00000198315",7745
"ZMPSTE24",17,"grey60","ENSG00000084073.8","ENSG00000084073",10269
"ZMYM1",6,"red","ENSG00000197056.9","ENSG00000197056",79830
"ZMYM5",6,"red","ENSG00000132950.18","ENSG00000132950",9205
"ZMYM6",6,"red","ENSG00000163867.16","ENSG00000163867",9204
"ZMYND11",7,"black","ENSG00000015171.18","ENSG00000015171",10771
"ZMYND15",3,"brown","ENSG00000141497.13","ENSG00000141497",84225
"ZNF10",6,"red","ENSG00000256223.5","ENSG00000256223",7556
"ZNF100",6,"red","ENSG00000197020.10","ENSG00000197020",163227
"ZNF106",17,"grey60","ENSG00000103994.16","ENSG00000103994",64397
"ZNF107",6,"red","ENSG00000196247.11","ENSG00000196247",51427
"ZNF112",17,"grey60","ENSG00000062370.16","ENSG00000062370",7771
"ZNF117",6,"red","ENSG00000152926.14","ENSG00000152926",51351
"ZNF12",6,"red","ENSG00000164631.18","ENSG00000164631",7559
"ZNF131",18,"lightgreen","ENSG00000172262.11","ENSG00000172262",7690
"ZNF132",17,"grey60","ENSG00000131849.10","ENSG00000131849",7691
"ZNF136",6,"red","ENSG00000196646.11","ENSG00000196646",7695
"ZNF137P",6,"red","ENSG00000123870.10","ENSG00000123870",NA
"ZNF138",6,"red","ENSG00000197008.9","ENSG00000197008",7697
"ZNF14",6,"red","ENSG00000105708.8","ENSG00000105708",7561
"ZNF141",6,"red","ENSG00000131127.13","ENSG00000131127",7700
"ZNF142",6,"red","ENSG00000115568.15","ENSG00000115568",7701
"ZNF146",6,"red","ENSG00000167635.11","ENSG00000167635",7705
"ZNF148",17,"grey60","ENSG00000163848.18","ENSG00000163848",7707
"ZNF169",6,"red","ENSG00000175787.16","ENSG00000175787",169841
"ZNF17",6,"red","ENSG00000186272.12","ENSG00000186272",7565
"ZNF175",17,"grey60","ENSG00000105497.7","ENSG00000105497",7728
"ZNF180",6,"red","ENSG00000167384.10","ENSG00000167384",7733
"ZNF181",6,"red","ENSG00000197841.14","ENSG00000197841",339318
"ZNF184",18,"lightgreen","ENSG00000096654.15","ENSG00000096654",7738
"ZNF189",6,"red","ENSG00000136870.10","ENSG00000136870",7743
"ZNF2",17,"grey60","ENSG00000275111.4","ENSG00000275111",7549
"ZNF202",6,"red","ENSG00000166261.10","ENSG00000166261",7753
"ZNF207",6,"red","ENSG00000010244.16","ENSG00000010244",7756
"ZNF211",28,"skyblue","ENSG00000121417.13","ENSG00000121417",10520
"ZNF22",6,"red","ENSG00000165512.4","ENSG00000165512",7570
"ZNF223",7,"black","ENSG00000178386.12","ENSG00000178386",7766
"ZNF224",28,"skyblue","ENSG00000267680.5","ENSG00000267680",7767
"ZNF225",28,"skyblue","ENSG00000256294.7","ENSG00000256294",7768
"ZNF227",28,"skyblue","ENSG00000131115.15","ENSG00000131115",7770
"ZNF230",28,"skyblue","ENSG00000159882.12","ENSG00000159882",7773
"ZNF234",28,"skyblue","ENSG00000263002.7","ENSG00000263002",10780
"ZNF236",6,"red","ENSG00000130856.15","ENSG00000130856",7776
"ZNF24",6,"red","ENSG00000172466.15","ENSG00000172466",7572
"ZNF248",6,"red","ENSG00000198105.11","ENSG00000198105",57209
"ZNF25",7,"black","ENSG00000175395.15","ENSG00000175395",219749
"ZNF250",6,"red","ENSG00000196150.13","ENSG00000196150",58500
"ZNF251",6,"red","ENSG00000198169.8","ENSG00000198169",90987
"ZNF252P",6,"red","ENSG00000196922.10","ENSG00000196922",286101
"ZNF253",6,"red","ENSG00000256771.2","ENSG00000256771",56242
"ZNF254",6,"red","ENSG00000213096.9","ENSG00000213096",9534
"ZNF256",6,"red","ENSG00000152454.3","ENSG00000152454",10172
"ZNF26",6,"red","ENSG00000198393.7","ENSG00000198393",7574
"ZNF260",28,"skyblue","ENSG00000254004.6","ENSG00000254004",339324
"ZNF263",6,"red","ENSG00000006194.9","ENSG00000006194",10127
"ZNF264",7,"black","ENSG00000083844.10","ENSG00000083844",9422
"ZNF268",17,"grey60","ENSG00000090612.20","ENSG00000090612",10795
"ZNF271P",6,"red","ENSG00000257267.2","ENSG00000257267",10778
"ZNF273",6,"red","ENSG00000198039.11","ENSG00000198039",10793
"ZNF28",6,"red","ENSG00000198538.10","ENSG00000198538",7576
"ZNF280D",6,"red","ENSG00000137871.19","ENSG00000137871",54816
"ZNF281",17,"grey60","ENSG00000162702.7","ENSG00000162702",23528
"ZNF283",17,"grey60","ENSG00000167637.16","ENSG00000167637",284349
"ZNF292",6,"red","ENSG00000188994.12","ENSG00000188994",23036
"ZNF302",6,"red","ENSG00000089335.20","ENSG00000089335",55900
"ZNF304",28,"skyblue","ENSG00000131845.14","ENSG00000131845",57343
"ZNF318",6,"red","ENSG00000171467.15","ENSG00000171467",24149
"ZNF320",6,"red","ENSG00000182986.12","ENSG00000182986",162967
"ZNF322",6,"red","ENSG00000181315.10","ENSG00000181315",79692
"ZNF324",6,"red","ENSG00000083812.11","ENSG00000083812",25799
"ZNF326",6,"red","ENSG00000162664.16","ENSG00000162664",284695
"ZNF329",28,"skyblue","ENSG00000181894.14","ENSG00000181894",79673
"ZNF33A",6,"red","ENSG00000189180.15","ENSG00000189180",7581
"ZNF343",6,"red","ENSG00000088876.11","ENSG00000088876",79175
"ZNF345",28,"skyblue","ENSG00000251247.9","ENSG00000251247",25850
"ZNF347",6,"red","ENSG00000197937.12","ENSG00000197937",84671
"ZNF354A",6,"red","ENSG00000169131.10","ENSG00000169131",6940
"ZNF354C",6,"red","ENSG00000177932.6","ENSG00000177932",30832
"ZNF366",22,"darkgreen","ENSG00000178175.11","ENSG00000178175",167465
"ZNF367",4,"yellow","ENSG00000165244.6","ENSG00000165244",195828
"ZNF37A",6,"red","ENSG00000075407.17","ENSG00000075407",7587
"ZNF37BP",6,"red","ENSG00000234420.7","ENSG00000234420",100129482
"ZNF383",6,"red","ENSG00000188283.11","ENSG00000188283",163087
"ZNF395",6,"red","ENSG00000186918.13","ENSG00000186918",55893
"ZNF397",6,"red","ENSG00000186812.12","ENSG00000186812",84307
"ZNF398",6,"red","ENSG00000197024.8","ENSG00000197024",57541
"ZNF407",6,"red","ENSG00000215421.9","ENSG00000215421",55628
"ZNF41",6,"red","ENSG00000147124.12","ENSG00000147124",7592
"ZNF416",28,"skyblue","ENSG00000083817.8","ENSG00000083817",55659
"ZNF417",6,"red","ENSG00000173480.10","ENSG00000173480",147687
"ZNF419",28,"skyblue","ENSG00000105136.19","ENSG00000105136",79744
"ZNF420",6,"red","ENSG00000197050.10","ENSG00000197050",147923
"ZNF426",6,"red","ENSG00000130818.10","ENSG00000130818",79088
"ZNF429",6,"red","ENSG00000197013.9","ENSG00000197013",353088
"ZNF43",6,"red","ENSG00000198521.11","ENSG00000198521",7594
"ZNF430",17,"grey60","ENSG00000118620.12","ENSG00000118620",80264
"ZNF431",6,"red","ENSG00000196705.8","ENSG00000196705",170959
"ZNF432",28,"skyblue","ENSG00000256087.6","ENSG00000256087",9668
"ZNF439",6,"red","ENSG00000171291.8","ENSG00000171291",90594
"ZNF440",28,"skyblue","ENSG00000171295.12","ENSG00000171295",126070
"ZNF441",6,"red","ENSG00000197044.10","ENSG00000197044",126068
"ZNF445",6,"red","ENSG00000185219.15","ENSG00000185219",353274
"ZNF449",6,"red","ENSG00000173275.12","ENSG00000173275",203523
"ZNF45",17,"grey60","ENSG00000124459.11","ENSG00000124459",7596
"ZNF451",6,"red","ENSG00000112200.16","ENSG00000112200",26036
"ZNF468",6,"red","ENSG00000204604.9","ENSG00000204604",90333
"ZNF473",6,"red","ENSG00000142528.15","ENSG00000142528",25888
"ZNF484",17,"grey60","ENSG00000127081.13","ENSG00000127081",83744
"ZNF486",6,"red","ENSG00000256229.7","ENSG00000256229",90649
"ZNF490",7,"black","ENSG00000188033.9","ENSG00000188033",57474
"ZNF493",6,"red","ENSG00000196268.11","ENSG00000196268",284443
"ZNF500",6,"red","ENSG00000103199.13","ENSG00000103199",26048
"ZNF501",6,"red","ENSG00000186446.11","ENSG00000186446",115560
"ZNF507",6,"red","ENSG00000168813.16","ENSG00000168813",22847
"ZNF510",6,"red","ENSG00000081386.12","ENSG00000081386",22869
"ZNF518A",6,"red","ENSG00000177853.14","ENSG00000177853",9849
"ZNF518B",17,"grey60","ENSG00000178163.7","ENSG00000178163",85460
"ZNF519",6,"red","ENSG00000175322.11","ENSG00000175322",162655
"ZNF525",6,"red","ENSG00000203326.9","ENSG00000203326",170958
"ZNF526",6,"red","ENSG00000167625.10","ENSG00000167625",116115
"ZNF532",17,"grey60","ENSG00000074657.13","ENSG00000074657",55205
"ZNF543",17,"grey60","ENSG00000178229.7","ENSG00000178229",125919
"ZNF548",28,"skyblue","ENSG00000188785.11","ENSG00000188785",147694
"ZNF549",28,"skyblue","ENSG00000121406.8","ENSG00000121406",256051
"ZNF550",28,"skyblue","ENSG00000251369.8","ENSG00000251369",162972
"ZNF551",28,"skyblue","ENSG00000204519.10","ENSG00000204519",90233
"ZNF557",17,"grey60","ENSG00000130544.11","ENSG00000130544",79230
"ZNF561",17,"grey60","ENSG00000171469.10","ENSG00000171469",93134
"ZNF562",17,"grey60","ENSG00000171466.9","ENSG00000171466",54811
"ZNF567",6,"red","ENSG00000189042.13","ENSG00000189042",163081
"ZNF569",6,"red","ENSG00000196437.10","ENSG00000196437",148266
"ZNF570",28,"skyblue","ENSG00000171827.10","ENSG00000171827",148268
"ZNF572",6,"red","ENSG00000180938.5","ENSG00000180938",137209
"ZNF587",17,"grey60","ENSG00000198466.11","ENSG00000198466",84914
"ZNF589",6,"red","ENSG00000164048.13","ENSG00000164048",51385
"ZNF592",6,"red","ENSG00000166716.9","ENSG00000166716",9640
"ZNF594",6,"red","ENSG00000180626.9","ENSG00000180626",84622
"ZNF596",6,"red","ENSG00000172748.12","ENSG00000172748",169270
"ZNF605",6,"red","ENSG00000196458.10","ENSG00000196458",100289635
"ZNF606",28,"skyblue","ENSG00000166704.11","ENSG00000166704",80095
"ZNF609",17,"grey60","ENSG00000180357.9","ENSG00000180357",23060
"ZNF611",17,"grey60","ENSG00000213020.8","ENSG00000213020",81856
"ZNF614",6,"red","ENSG00000142556.18","ENSG00000142556",80110
"ZNF615",28,"skyblue","ENSG00000197619.13","ENSG00000197619",284370
"ZNF616",6,"red","ENSG00000204611.6","ENSG00000204611",90317
"ZNF619",17,"grey60","ENSG00000177873.12","ENSG00000177873",285267
"ZNF621",6,"red","ENSG00000172888.11","ENSG00000172888",285268
"ZNF623",6,"red","ENSG00000183309.11","ENSG00000183309",9831
"ZNF624",6,"red","ENSG00000197566.9","ENSG00000197566",57547
"ZNF639",6,"red","ENSG00000121864.9","ENSG00000121864",51193
"ZNF641",17,"grey60","ENSG00000167528.12","ENSG00000167528",121274
"ZNF644",6,"red","ENSG00000122482.20","ENSG00000122482",84146
"ZNF646",6,"red","ENSG00000167395.10","ENSG00000167395",9726
"ZNF654",17,"grey60","ENSG00000175105.5","ENSG00000175105",55279
"ZNF655",17,"grey60","ENSG00000197343.10","ENSG00000197343",79027
"ZNF664",6,"red","ENSG00000179195.15","ENSG00000179195",144348
"ZNF674",17,"grey60","ENSG00000251192.7","ENSG00000251192",641339
"ZNF675",6,"red","ENSG00000197372.9","ENSG00000197372",171392
"ZNF678",6,"red","ENSG00000181450.17","ENSG00000181450",339500
"ZNF680",6,"red","ENSG00000173041.11","ENSG00000173041",340252
"ZNF683",13,"salmon","ENSG00000176083.17","ENSG00000176083",257101
"ZNF689",6,"red","ENSG00000156853.11","ENSG00000156853",115509
"ZNF695",4,"yellow","ENSG00000197472.14","ENSG00000197472",57116
"ZNF699",17,"grey60","ENSG00000196110.7","ENSG00000196110",374879
"ZNF70",6,"red","ENSG00000187792.4","ENSG00000187792",7621
"ZNF700",6,"red","ENSG00000196757.7","ENSG00000196757",90592
